stop_name,X,Y,Rail,System,Mode,Line,Region,State,Station_ID,City
6TH AVE AT SMITHFIELD ST,-79.99830400000,40.44155200000,0,PAT,BRT,South Busway,Pittsburgh,Pennsylvania,1789,Pittsburgh
GRANT ST AT 7TH AVE FS,-79.99430100000,40.44278700000,0,PAT,BRT,South Busway,Pittsburgh,Pennsylvania,1790,Pittsburgh
GRANT ST AT US STEEL STOP A,-79.99549100000,40.44116300000,0,PAT,BRT,South Busway,Pittsburgh,Pennsylvania,1791,Pittsburgh
LIBERTY AVE AT 10TH ST FS,-79.99563800000,40.44360900000,0,PAT,BRT,South Busway,Pittsburgh,Pennsylvania,1792,Pittsburgh
E CARSON ST AT STATION SQUARE STATION,-80.00329500000,40.43174800000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1793,Pittsburgh
SMITHFIELD ST BRIDGE AT STATION SQUARE,-80.00339800000,40.43307800000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1794,Pittsburgh
FT PITT BLVD AT SMITHFIELD ST FS,-80.00163100000,40.43703500000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1795,Pittsburgh
WOOD ST AT 3RD AVE FS,-80.00140400000,40.43900800000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1796,Pittsburgh
WOOD ST AT 6TH AVE,-79.99952700000,40.44182500000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1797,Pittsburgh
WOOD ST AT FORBES AVE,-80.00084700000,40.43987400000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1798,Pittsburgh
SMITHFIELD ST AT 3RD AVE,-79.99993000000,40.43831100000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1799,Pittsburgh
SMITHFIELD ST AT 5TH AVE,-79.99867100000,40.44017900000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1800,Pittsburgh
SMITHFIELD ST AT FORBES AVE,-79.99910600000,40.43953700000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1801,Pittsburgh
SMITHFIELD ST AT FT PITT BLVD,-80.00092300000,40.43688000000,0,PAT,BRT,East Busway,Pittsburgh,Pennsylvania,1802,Pittsburgh
SENECA ST & 3RD AVE,-122.33552600000,47.60688780000,0,King County Metro,ABRT,C,Seattle,Washington,1803,Seattle
2ND AVE & CHERRY ST,-122.33329800000,47.60301970000,0,King County Metro,ABRT,C,Seattle,Washington,1804,Seattle
3RD AVE & BELL ST,-122.34451300000,47.61444470000,0,King County Metro,ABRT,"D, E",Seattle,Washington,1805,Seattle
3RD AVE & VIRGINIA ST,-122.34101900000,47.61237340000,0,King County Metro,ABRT,"C, D, E",Seattle,Washington,1806,Seattle
3RD AVE & PIKE ST,-122.33795900000,47.60979080000,0,King County Metro,ABRT,"C, D, E",Seattle,Washington,1807,Seattle
3RD AVE & SENECA ST,-122.33493800000,47.60650250000,0,King County Metro,ABRT,"C, D, E",Seattle,Washington,1808,Seattle
3RD AVE & COLUMBIA ST,-122.33246600000,47.60379410000,0,King County Metro,ABRT,E,Seattle,Washington,1809,Seattle
3RD AVE & COLUMBIA ST,-122.33258800000,47.60419080000,0,King County Metro,ABRT,E,Seattle,Washington,1810,Seattle
3RD AVE & PIKE ST,-122.33817300000,47.61029050000,0,King County Metro,ABRT,"C, D, E",Seattle,Washington,1811,Seattle
3RD AVE & VIRGINIA ST,-122.34143800000,47.61280820000,0,King County Metro,ABRT,"C, D, E",Seattle,Washington,1812,Seattle
3RD AVE & BELL ST,-122.34520000000,47.61503600000,0,King County Metro,ABRT,"D, E",Seattle,Washington,1813,Seattle
YESLER WAY & PREFONTAINE PL S,-122.32985700000,47.60164640000,0,King County Metro,ABRT,E,Seattle,Washington,1814,Seattle
YESLER WAY & 3RD AVE,-122.32980300000,47.60177990000,0,King County Metro,ABRT,E,Seattle,Washington,1815,Seattle
3RD AVE & VINE ST,-122.34829700000,47.61687090000,0,King County Metro,ABRT,D,Seattle,Washington,1816,Seattle
QUEEN ANNE AVE N & W HARRISON ST,-122.35683400000,47.62183380000,0,King County Metro,ABRT,D,Seattle,Washington,1817,Seattle
QUEEN ANNE AVE N & W JOHN ST,-122.35685000000,47.61921310000,0,King County Metro,ABRT,D,Seattle,Washington,1818,Seattle
1ST AVE N & DENNY WAY,-122.35534700000,47.61890410000,0,King County Metro,ABRT,D,Seattle,Washington,1819,Seattle
1ST AVE N & REPUBLICAN ST,-122.35531600000,47.62318800000,0,King County Metro,ABRT,D,Seattle,Washington,1820,Seattle
MERCER ST & QUEEN ANNE AVE N,-122.35655200000,47.62464900000,0,King County Metro,ABRT,D,Seattle,Washington,1821,Seattle
QUEEN ANNE AVE N & W MERCER ST,-122.35681900000,47.62430570000,0,King County Metro,ABRT,D,Seattle,Washington,1822,Seattle
AURORA AVE N & LYNN ST,-122.34561900000,47.63890840000,0,King County Metro,ABRT,E,Seattle,Washington,1823,Seattle
AURORA AVE N & GALER ST,-122.34366600000,47.63225170000,0,King County Metro,ABRT,E,Seattle,Washington,1824,Seattle
AURORA AVE N & DENNY WAY,-122.34392500000,47.61925890000,0,King County Metro,ABRT,E,Seattle,Washington,1825,Seattle
AURORA AVE N & DENNY WAY,-122.34343700000,47.61833570000,0,King County Metro,ABRT,E,Seattle,Washington,1826,Seattle
AURORA AVE N & GALER ST,-122.34331500000,47.63237380000,0,King County Metro,ABRT,E,Seattle,Washington,1827,Seattle
AURORA AVE N & LYNN ST,-122.34530600000,47.63904570000,0,King County Metro,ABRT,E,Seattle,Washington,1828,Seattle
AURORA AVE N & N 145TH ST,-122.34518400000,47.73358540000,0,King County Metro,ABRT,E,Seattle,Washington,1829,Shoreline
AURORA AVE N & N 135TH ST,-122.34511600000,47.72642900000,0,King County Metro,ABRT,E,Seattle,Washington,1830,Seattle
AURORA AVE N & N 130TH ST,-122.34507800000,47.72296140000,0,King County Metro,ABRT,E,Seattle,Washington,1831,Seattle
AURORA AVE N & N 125TH ST,-122.34503200000,47.71899800000,0,King County Metro,ABRT,E,Seattle,Washington,1832,Seattle
AURORA AVE N & N 115TH ST,-122.34491000000,47.71187970000,0,King County Metro,ABRT,E,Seattle,Washington,1833,Seattle
AURORA AVE N & N 105TH ST,-122.34480300000,47.70478060000,0,King County Metro,ABRT,E,Seattle,Washington,1834,Seattle
AURORA AVE N & N 100TH ST,-122.34474900000,47.70108800000,0,King County Metro,ABRT,E,Seattle,Washington,1835,Seattle
AURORA AVE N & N 95TH ST,-122.34470400000,47.69749450000,0,King County Metro,ABRT,E,Seattle,Washington,1836,Seattle
AURORA AVE N & N 90TH ST,-122.34466600000,47.69396210000,0,King County Metro,ABRT,E,Seattle,Washington,1837,Seattle
AURORA AVE N & N 85TH ST,-122.34462000000,47.68987660000,0,King County Metro,ABRT,E,Seattle,Washington,1838,Seattle
AURORA AVE N & N 80TH ST,-122.34461200000,47.68675230000,0,King County Metro,ABRT,E,Seattle,Washington,1839,Seattle
AURORA AVE N & N 76TH ST,-122.34459700000,47.68415070000,0,King County Metro,ABRT,E,Seattle,Washington,1840,Seattle
WOODLAND PL N & N 64TH ST,-122.34776300000,47.67505650000,0,King County Metro,ABRT,E,Seattle,Washington,1841,Seattle
LINDEN AVE N & N 72ND ST,-122.34680900000,47.68122480000,0,King County Metro,ABRT,E,Seattle,Washington,1842,Seattle
AURORA AVE N & N 76TH ST,-122.34439100000,47.68375400000,0,King County Metro,ABRT,E,Seattle,Washington,1843,Seattle
AURORA AVE N & N 80TH ST,-122.34440600000,47.68713000000,0,King County Metro,ABRT,E,Seattle,Washington,1844,Seattle
AURORA AVE N & N 85TH ST,-122.34442900000,47.69089510000,0,King County Metro,ABRT,E,Seattle,Washington,1845,Seattle
AURORA AVE N & N 91ST ST,-122.34447500000,47.69469070000,0,King County Metro,ABRT,E,Seattle,Washington,1846,Seattle
AURORA AVE N & N 95TH ST,-122.34451300000,47.69805530000,0,King County Metro,ABRT,E,Seattle,Washington,1847,Seattle
AURORA AVE N & N 100TH ST,-122.34455100000,47.70167540000,0,King County Metro,ABRT,E,Seattle,Washington,1848,Seattle
AURORA AVE N & N 115TH ST,-122.34473400000,47.71369170000,0,King County Metro,ABRT,E,Seattle,Washington,1849,Seattle
AURORA AVE N & N 125TH ST,-122.34484100000,47.71979520000,0,King County Metro,ABRT,E,Seattle,Washington,1850,Seattle
AURORA AVE N & N 130TH ST,-122.34487900000,47.72346120000,0,King County Metro,ABRT,E,Seattle,Washington,1851,Seattle
AURORA AVE N & N 135TH ST,-122.34492500000,47.72708510000,0,King County Metro,ABRT,E,Seattle,Washington,1852,Seattle
15TH AVE NW & NW 85TH ST,-122.37690000000,47.69015880000,0,King County Metro,ABRT,D,Seattle,Washington,1853,Seattle
15TH AVE NW & NW 80TH ST,-122.37690000000,47.68663790000,0,King County Metro,ABRT,D,Seattle,Washington,1854,Seattle
15TH AVE NW & NW 75TH ST,-122.37689200000,47.68299100000,0,King County Metro,ABRT,D,Seattle,Washington,1855,Seattle
15TH AVE NW & NW 70TH ST,-122.37687700000,47.67903520000,0,King County Metro,ABRT,D,Seattle,Washington,1856,Seattle
15TH AVE NW & NW 65TH ST,-122.37664000000,47.67601390000,0,King County Metro,ABRT,D,Seattle,Washington,1857,Seattle
15TH AVE NW & NW 60TH ST,-122.37631200000,47.67243580000,0,King County Metro,ABRT,D,Seattle,Washington,1858,Seattle
15TH AVE NW & NW MARKET ST,-122.37631200000,47.66822810000,0,King County Metro,ABRT,D,Seattle,Washington,1859,Seattle
15TH AVE NW & NW LEARY WAY,-122.37648000000,47.66314320000,0,King County Metro,ABRT,D,Seattle,Washington,1860,Seattle
15TH AVE W & W EMERSON ST,-122.37632800000,47.65347290000,0,King County Metro,ABRT,D,Seattle,Washington,1861,Seattle
15TH AVE W & W DRAVUS ST,-122.37686200000,47.64817050000,0,King County Metro,ABRT,D,Seattle,Washington,1862,Seattle
15TH AVE W & W ARMOUR ST,-122.37632800000,47.64482500000,0,King County Metro,ABRT,D,Seattle,Washington,1863,Seattle
15TH AVE W & W WHEELER ST,-122.37631200000,47.64031980000,0,King County Metro,ABRT,D,Seattle,Washington,1864,Seattle
15TH AVE W & W ARMORY WAY,-122.37630500000,47.63748170000,0,King County Metro,ABRT,D,Seattle,Washington,1865,Seattle
ELLIOTT AVE W & W GALER ST,-122.37539700000,47.63196950000,0,King County Metro,ABRT,D,Seattle,Washington,1866,Seattle
ELLIOTT AVE W & W PROSPECT ST,-122.37174200000,47.62906650000,0,King County Metro,ABRT,D,Seattle,Washington,1867,Seattle
W MERCER ST & 3RD AVE W,-122.36071800000,47.62453460000,0,King County Metro,ABRT,D,Seattle,Washington,1868,Seattle
W MERCER ST & 3RD AVE W,-122.36115300000,47.62466810000,0,King County Metro,ABRT,D,Seattle,Washington,1869,Seattle
ELLIOTT AVE W & W PROSPECT ST,-122.37112400000,47.62878800000,0,King County Metro,ABRT,D,Seattle,Washington,1870,Seattle
ELLIOTT AVE W & W GALER ST,-122.37548100000,47.63225170000,0,King County Metro,ABRT,D,Seattle,Washington,1871,Seattle
15TH AVE W & W NEWTON ST,-122.37609900000,47.63696290000,0,King County Metro,ABRT,D,Seattle,Washington,1872,Seattle
15TH AVE W & W WHEELER ST,-122.37611400000,47.64092250000,0,King County Metro,ABRT,D,Seattle,Washington,1873,Seattle
15TH AVE W & W ARMOUR ST,-122.37612200000,47.64493560000,0,King County Metro,ABRT,D,Seattle,Washington,1874,Seattle
15TH AVE W & W DRAVUS ST,-122.37604500000,47.64909740000,0,King County Metro,ABRT,D,Seattle,Washington,1875,Seattle
15TH AVE W & W EMERSON ST,-122.37612200000,47.65394210000,0,King County Metro,ABRT,D,Seattle,Washington,1876,Seattle
15TH AVE NW & NW LEARY WAY,-122.37597700000,47.66343690000,0,King County Metro,ABRT,D,Seattle,Washington,1877,Seattle
15TH AVE NW & NW MARKET ST,-122.37611400000,47.66847230000,0,King County Metro,ABRT,D,Seattle,Washington,1878,Seattle
15TH AVE NW & NW 60TH ST,-122.37611400000,47.67229080000,0,King County Metro,ABRT,D,Seattle,Washington,1879,Seattle
15TH AVE NW & NW 65TH ST,-122.37667100000,47.67673110000,0,King County Metro,ABRT,D,Seattle,Washington,1880,Seattle
15TH AVE NW & NW 70TH ST,-122.37667100000,47.67972560000,0,King County Metro,ABRT,D,Seattle,Washington,1881,Seattle
15TH AVE NW & NW 75TH ST,-122.37668600000,47.68342210000,0,King County Metro,ABRT,D,Seattle,Washington,1882,Seattle
15TH AVE NW & NW 80TH ST,-122.37670100000,47.68713000000,0,King County Metro,ABRT,D,Seattle,Washington,1883,Seattle
15TH AVE NW & NW 85TH ST,-122.37670900000,47.69117740000,0,King County Metro,ABRT,D,Seattle,Washington,1884,Seattle
AURORA VILLAGE TC,-122.34240700000,47.77424620000,0,King County Metro,ABRT,E,Seattle,Washington,1885,Shoreline
AURORA VILLAGE TC,-122.34198800000,47.77447890000,0,King County Metro,ABRT,E,Seattle,Washington,1886,Shoreline
AURORA VILLAGE TC,-122.34140000000,47.77448270000,0,King County Metro,ABRT,E,Seattle,Washington,1887,Shoreline
AURORA VILLAGE TC,-122.34083600000,47.77447890000,0,King County Metro,ABRT,E,Seattle,Washington,1888,Shoreline
AURORA VILLAGE TC,-122.34198800000,47.77436830000,0,King County Metro,ABRT,E,Seattle,Washington,1889,Shoreline
AURORA VILLAGE TC,-122.34130100000,47.77425000000,0,King County Metro,ABRT,E,Seattle,Washington,1890,Shoreline
SW WILDWOOD PL & 45TH AVE SW,-122.39061700000,47.52099990000,0,King County Metro,ABRT,C,Seattle,Washington,1891,Seattle
FAUNTLEROY WAY SW & SW BARTON ST,-122.39289900000,47.52317810000,0,King County Metro,ABRT,C,Seattle,Washington,1892,Seattle
FAUNTLEROY WAY SW & SW ROSE ST,-122.39260900000,47.52999500000,0,King County Metro,ABRT,C,Seattle,Washington,1893,Seattle
FAUNTLEROY WAY SW & SW WEBSTER ST,-122.39238000000,47.53597260000,0,King County Metro,ABRT,C,Seattle,Washington,1894,Seattle
FAUNTLEROY WAY SW & SW MYRTLE ST,-122.39051100000,47.53986740000,0,King County Metro,ABRT,C,Seattle,Washington,1895,Seattle
CALIFORNIA AVE SW & SW FINDLAY ST,-122.38693200000,47.55236820000,0,King County Metro,ABRT,C,Seattle,Washington,1896,Seattle
SW ALASKA ST & CALIFORNIA AVE SW,-122.38687100000,47.56105420000,0,King County Metro,ABRT,C,Seattle,Washington,1897,Seattle
SW AVALON WAY & SW BRADFORD ST,-122.37085000000,47.56886670000,0,King County Metro,ABRT,C,Seattle,Washington,1898,Seattle
SW AVALON WAY & SW GENESEE ST,-122.37228400000,47.56494520000,0,King County Metro,ABRT,C,Seattle,Washington,1899,Seattle
SW AVALON WAY & SW YANCY ST,-122.37067400000,47.56788250000,0,King County Metro,ABRT,C,Seattle,Washington,1900,Seattle
SW AVALON WAY & SW GENESEE ST,-122.37261200000,47.56477360000,0,King County Metro,ABRT,C,Seattle,Washington,1901,Seattle
SW ALASKA ST & CALIFORNIA AVE SW,-122.38707700000,47.56120300000,0,King County Metro,ABRT,C,Seattle,Washington,1902,Seattle
CALIFORNIA AVE SW & SW FINDLAY ST,-122.38714600000,47.55186460000,0,King County Metro,ABRT,C,Seattle,Washington,1903,Seattle
FAUNTLEROY WAY SW & CALIFORNIA AVE SW,-122.38768000000,47.54486470000,0,King County Metro,ABRT,C,Seattle,Washington,1904,Seattle
FAUNTLEROY WAY SW & SW MYRTLE ST,-122.39098400000,47.53929520000,0,King County Metro,ABRT,C,Seattle,Washington,1905,Seattle
FAUNTLEROY WAY SW & SW WEBSTER ST,-122.39272300000,47.53562930000,0,King County Metro,ABRT,C,Seattle,Washington,1906,Seattle
FAUNTLEROY WAY SW & SW ROSE ST,-122.39283000000,47.52956390000,0,King County Metro,ABRT,C,Seattle,Washington,1907,Seattle
FAUNTLEROY WAY SW & SW BARTON ST,-122.39307400000,47.52300640000,0,King County Metro,ABRT,C,Seattle,Washington,1908,Seattle
SW WILDWOOD PL & 46TH AVE SW,-122.39089200000,47.52093510000,0,King County Metro,ABRT,C,Seattle,Washington,1909,Seattle
NW 100TH PL & 7TH AVE NW,-122.36378500000,47.70262910000,0,King County Metro,ABRT,D,Seattle,Washington,1910,Seattle
NW 100TH PL & 7TH AVE NW,-122.36370800000,47.70248410000,0,King County Metro,ABRT,D,Seattle,Washington,1911,Seattle
SW ROXBURY ST & 28TH AVE SW,-122.36805000000,47.51745610000,0,King County Metro,ABRT,C,Seattle,Washington,1912,Seattle
SW BARTON ST & 29TH AVE SW,-122.36915600000,47.52096940000,0,King County Metro,ABRT,C,Seattle,Washington,1913,Seattle
35TH AVE SW & SW ROXBURY ST,-122.37677800000,47.51773450000,0,King County Metro,ABRT,C,Seattle,Washington,1914,Seattle
35TH AVE SW & SW BARTON ST,-122.37665600000,47.52130130000,0,King County Metro,ABRT,C,Seattle,Washington,1915,Seattle
HOLMAN RD NW & MARY AVE NW,-122.37575500000,47.69453430000,0,King County Metro,ABRT,D,Seattle,Washington,1916,Seattle
HOLMAN RD NW & MARY AVE NW,-122.37506100000,47.69492720000,0,King County Metro,ABRT,D,Seattle,Washington,1917,Seattle
CALIFORNIA AVE SW & SW BARTON ST,-122.38757300000,47.52156830000,0,King County Metro,ABRT,C,Seattle,Washington,1918,Seattle
CALIFORNIA AVE SW & SW BARTON ST,-122.38736700000,47.52193830000,0,King County Metro,ABRT,C,Seattle,Washington,1919,Seattle
SW ALASKA ST & FAUNTLEROY WAY SW,-122.38086700000,47.56101610000,0,King County Metro,ABRT,C,Seattle,Washington,1920,Seattle
S 156TH ST & 1ST AVE S,-122.33271000000,47.46321110000,0,King County Metro,ABRT,F,Seattle,Washington,1921,Burien
S 156TH WAY & DES MOINES MEMORI DR S,-122.32306700000,47.46323390000,0,King County Metro,ABRT,F,Seattle,Washington,1922,SeaTac
PACIFIC HWY S & KENT-DESMOINES RD,-122.29517400000,47.39262010000,0,King County Metro,ABRT,A,Seattle,Washington,1923,Kent
4TH AVE SW & SW 152ND ST,-122.33922600000,47.46712880000,0,King County Metro,ABRT,F,Seattle,Washington,1924,Burien
BURIEN TC,-122.33747900000,47.46967700000,0,King County Metro,ABRT,F,Seattle,Washington,1925,Burien
BURIEN TC,-122.33718100000,47.46992110000,0,King County Metro,ABRT,F,Seattle,Washington,1926,Burien
BURIEN TC,-122.33734100000,47.46959300000,0,King County Metro,ABRT,F,Seattle,Washington,1927,Burien
BURIEN TC,-122.33706700000,47.46982570000,0,King County Metro,ABRT,F,Seattle,Washington,1928,Burien
BURIEN TC,-122.33725000000,47.46949770000,0,King County Metro,ABRT,F,Seattle,Washington,1929,Burien
4TH AVE SW & SW 156TH ST,-122.33910400000,47.46352390000,0,King County Metro,ABRT,F,Seattle,Washington,1930,Burien
4TH AVE SW & SW 152ND ST,-122.33908800000,47.46677400000,0,King County Metro,ABRT,F,Seattle,Washington,1931,Burien
4TH AVE SW & SW 156TH ST,-122.33931000000,47.46370700000,0,King County Metro,ABRT,F,Seattle,Washington,1932,Burien
SOUTHCENTER BLVD & 42ND AVE S,-122.28193700000,47.46569060000,0,King County Metro,ABRT,F,Seattle,Washington,1933,Tukwila
SOUTHCENTER BLVD & 42ND AVE S,-122.28170000000,47.46591570000,0,King County Metro,ABRT,F,Seattle,Washington,1934,Tukwila
RENTON TC,-122.20813000000,47.48090740000,0,King County Metro,ABRT,F,Seattle,Washington,1935,Renton
RENTON TC,-122.20813000000,47.48011020000,0,King County Metro,ABRT,F,Seattle,Washington,1936,Renton
RENTON TC,-122.20813000000,47.47987370000,0,King County Metro,ABRT,F,Seattle,Washington,1937,Renton
S 2ND ST & SHATTUCK AVE S,-122.21463000000,47.48140340000,0,King County Metro,ABRT,F,Seattle,Washington,1938,Renton
S 3RD ST & RAINIER AVE S,-122.21580500000,47.47967530000,0,King County Metro,ABRT,F,Seattle,Washington,1939,Renton
RENTON TC,-122.20775600000,47.48050310000,0,King County Metro,ABRT,F,Seattle,Washington,1940,Renton
RENTON TC,-122.20775600000,47.48104480000,0,King County Metro,ABRT,F,Seattle,Washington,1941,Renton
RENTON TC,-122.20878600000,47.48077770000,0,King County Metro,ABRT,F,Seattle,Washington,1942,Renton
RENTON TC,-122.20854900000,47.48077770000,0,King County Metro,ABRT,F,Seattle,Washington,1943,Renton
RENTON TC,-122.20871700000,47.48049930000,0,King County Metro,ABRT,F,Seattle,Washington,1944,Renton
RENTON TC,-122.20819900000,47.48049930000,0,King County Metro,ABRT,F,Seattle,Washington,1945,Renton
N 10TH ST & GARDEN AVE N,-122.20071400000,47.49819950000,0,King County Metro,ABRT,F,Seattle,Washington,1946,Renton
LOGAN AVE N & N 10TH ST,-122.20576500000,47.49825670000,0,King County Metro,ABRT,F,Seattle,Washington,1947,Renton
PACIFIC HWY S & S 240TH ST,-122.29629500000,47.38636020000,0,King County Metro,ABRT,A,Seattle,Washington,1948,Kent
PACIFIC HWY S & KENT DES MOINES RD,-122.29481500000,47.39247890000,0,King County Metro,ABRT,A,Seattle,Washington,1949,Kent
S 156TH ST & DES MOINES MEMORI DR S,-122.32399700000,47.46335600000,0,King County Metro,ABRT,F,Seattle,Washington,1950,Burien
S 156TH ST & 2ND AVE S,-122.33008600000,47.46335220000,0,King County Metro,ABRT,F,Seattle,Washington,1951,Burien
BOEING ACS & S LONGACRES WAY,-122.23958600000,47.46146390000,0,King County Metro,ABRT,F,Seattle,Washington,1952,Renton
TUKWILA SOUNDER,-122.24015000000,47.46078110000,0,King County Metro,ABRT,F,Seattle,Washington,1953,Renton
SOUTHCENTER BLVD & 62ND AVE S,-122.25710300000,47.46281430000,0,King County Metro,ABRT,F,Seattle,Washington,1954,Tukwila
SOUTHCENTER BLVD & 65TH AVE S,-122.25196800000,47.46246340000,0,King County Metro,ABRT,F,Seattle,Washington,1955,Tukwila
STRANDER BLVD & ANDOVER PARK E,-122.24961900000,47.45587160000,0,King County Metro,ABRT,F,Seattle,Washington,1956,Tukwila
SOUTHCENTER BLVD & 65TH AVE S,-122.25228100000,47.46255490000,0,King County Metro,ABRT,F,Seattle,Washington,1957,Tukwila
STRANDER BLVD & W VALLEY HWY,-122.24495700000,47.45669560000,0,King County Metro,ABRT,F,Seattle,Washington,1958,Tukwila
SOUTHCENTER BLVD & 62ND AVE S,-122.25615700000,47.46268080000,0,King County Metro,ABRT,F,Seattle,Washington,1959,Tukwila
ANDOVER PARK W & BAKER BLVD,-122.25447800000,47.45787810000,0,King County Metro,ABRT,F,Seattle,Washington,1960,Tukwila
STRANDER BLVD & ANDOVER PARK E,-122.24931300000,47.45572660000,0,King County Metro,ABRT,F,Seattle,Washington,1961,Tukwila
S BOEING ACS & S LONGACRES WAY,-122.23979200000,47.46141820000,0,King County Metro,ABRT,F,Seattle,Washington,1962,Renton
RAINIER AVE S & S 4TH PL,-122.21557600000,47.47719960000,0,King County Metro,ABRT,F,Seattle,Washington,1963,Renton
SW 7TH ST & RAINIER AVE S,-122.21706400000,47.47383880000,0,King County Metro,ABRT,F,Seattle,Washington,1964,Renton
LIND AVE SW & SW 7TH ST,-122.22342700000,47.47335820000,0,King County Metro,ABRT,F,Seattle,Washington,1965,Renton
LIND AVE SW & SW 7TH ST,-122.22322100000,47.47324750000,0,King County Metro,ABRT,F,Seattle,Washington,1966,Renton
LIND AVE SW & SW GRADY WAY,-122.22325100000,47.47046280000,0,King County Metro,ABRT,F,Seattle,Washington,1967,Renton
BAKER BLVD & ANDOVER PARK W,-122.25383800000,47.45816040000,0,King County Metro,ABRT,F,Seattle,Washington,1968,Tukwila
PACIFIC HWY S & S 316TH ST,-122.31316400000,47.31921010000,0,King County Metro,ABRT,A,Seattle,Washington,1969,Federal Way
PACIFIC HWY S & S 312TH ST,-122.31317900000,47.32280730000,0,King County Metro,ABRT,A,Seattle,Washington,1970,Federal Way
PACIFIC HWY S & S 308TH ST,-122.31299600000,47.32649990000,0,King County Metro,ABRT,A,Seattle,Washington,1971,Federal Way
PACIFIC HWY S & S DASH PT RD,-122.31200400000,47.33559040000,0,King County Metro,ABRT,A,Seattle,Washington,1972,Federal Way
PACIFIC HWY S & S 288TH ST,-122.31208000000,47.34377290000,0,King County Metro,ABRT,A,Seattle,Washington,1973,Federal Way
PACIFIC HWY S & S 283RD ST,-122.31226300000,47.34886930000,0,King County Metro,ABRT,A,Seattle,Washington,1974,Federal Way
PACIFIC HWY S & S 276TH ST,-122.31081400000,47.35486980000,0,King County Metro,ABRT,A,Seattle,Washington,1975,Federal Way
PACIFIC HWY S & S 272ND ST,-122.30868500000,47.35887150000,0,King County Metro,ABRT,A,Seattle,Washington,1976,Kent
PACIFIC HWY S & S 268TH ST,-122.30713700000,47.36185840000,0,King County Metro,ABRT,A,Seattle,Washington,1977,Kent
PACIFIC HWY S & S 260TH ST,-122.30314600000,47.36947250000,0,King County Metro,ABRT,A,Seattle,Washington,1978,Kent
PACIFIC HWY S & S 252ND ST,-122.29937700000,47.37670140000,0,King County Metro,ABRT,A,Seattle,Washington,1979,Kent
PACIFIC HWY S & S 246TH ST,-122.29756200000,47.38117220000,0,King County Metro,ABRT,A,Seattle,Washington,1980,Kent
PACIFIC HWY S & KENT-DESMOINES RD,-122.29464000000,47.39453890000,0,King County Metro,ABRT,A,Seattle,Washington,1981,Des Moines
PACIFIC HWY S & S 224TH ST,-122.29750800000,47.40144730000,0,King County Metro,ABRT,A,Seattle,Washington,1982,Des Moines
